Episode,init Max Q-value
2316,-6.057754993438721
2317,-6.062716484069824
2318,-6.081788539886475
2319,-6.065694808959961
2320,-6.074889183044434
2321,-6.066575050354004
2322,-6.0770063400268555
2323,-6.049563884735107
2324,-6.118541240692139
2325,-6.108335494995117
2326,-6.114284515380859
2327,-6.112171173095703
2328,-6.107974052429199
2329,-6.138388156890869
2330,-6.15534782409668
2331,-6.1348981857299805
2332,-6.1477437019348145
2333,-6.128643035888672
2334,-6.1546125411987305
2335,-6.150354862213135
2336,-6.151946544647217
2337,-6.114528179168701
2338,-6.1796393394470215
2339,-6.130419731140137
2340,-6.141332149505615
2341,-6.133973121643066
2342,-6.152856826782227
2343,-6.143282413482666
2344,-6.1486124992370605
2345,-6.170812606811523
2346,-6.152812480926514
2347,-6.17941427230835
2348,-6.143238544464111
2349,-6.141871929168701
2350,-6.176735877990723
2351,-6.193538665771484
2352,-6.193621635437012
2353,-6.165352821350098
2354,-6.216274261474609
2355,-6.199421405792236
2356,-6.213689804077148
2357,-6.212040424346924
2358,-5.854951858520508
2359,-6.16706657409668
2360,-6.149813175201416
2361,-6.026571273803711
2362,-6.170536518096924
2363,-6.213992595672607
2364,-6.174766540527344
2365,-6.168975353240967
2366,-6.189959526062012
2367,-6.2478437423706055
2368,-6.193259239196777
2369,-6.233781337738037
2370,-6.254554271697998
2371,-6.275685787200928
2372,-6.268442630767822
2373,-6.2841339111328125
2374,-6.244041442871094
2375,-6.28134822845459
2376,-6.236090660095215
2377,-6.255028247833252
2378,-6.259073257446289
2379,-6.25576639175415
2380,-6.162895202636719
2381,-6.168873310089111
2382,-6.170837879180908
2383,-6.092825412750244
2384,-6.146301746368408
2385,-6.17786979675293
2386,-6.169979095458984
2387,-6.116097450256348
2388,-6.160025596618652
2389,-6.199093341827393
2390,-6.150651931762695
2391,-6.167331695556641
2392,-6.195961952209473
2393,-6.256183624267578
2394,-6.239736080169678
2395,-6.173102378845215
2396,-6.270779132843018
2397,-6.31719970703125
2398,-6.289178848266602
2399,-6.270381927490234
2400,-6.283958435058594
2401,-6.349468231201172
2402,-6.319376468658447
2403,-6.343635559082031
2404,-6.358213424682617
2405,-6.3582234382629395
2406,-6.335304260253906
2407,-6.361862659454346
2408,-6.328732967376709
2409,-6.33486270904541
2410,-6.368649005889893
2411,-6.353008270263672
2412,-6.317688941955566
2413,-6.349115371704102
2414,-6.376858234405518
2415,-6.364149570465088
2416,-6.345225811004639
2417,-6.352367401123047
2418,-6.39853048324585
2419,-6.374898910522461
2420,-6.407637119293213
2421,-6.394471168518066
2422,-6.382728576660156
2423,-6.42690896987915
2424,-6.394570827484131
2425,-6.410337448120117
2426,-6.399837970733643
2427,-6.423341751098633
2428,-6.425301551818848
2429,-6.436712741851807
2430,-6.441324710845947
2431,-6.438988208770752
2432,-6.41285514831543
2433,-6.405679702758789
2434,-6.361125946044922
2435,-6.4120330810546875
2436,-6.396756172180176
2437,-6.352889537811279
2438,-6.397369384765625
2439,-6.380959510803223
2440,-6.37865686416626
2441,-6.378887176513672
2442,-6.410181522369385
2443,-6.392716884613037
2444,-6.317675590515137
2445,-6.327895164489746
2446,-6.3862786293029785
2447,-6.392868995666504
2448,-6.455775737762451
2449,-6.456055641174316
2450,-6.421162128448486
2451,-6.464502811431885
2452,-6.39660120010376
2453,-6.494433879852295
2454,-6.494123935699463
2455,-6.473138332366943
2456,-6.515035152435303
2457,-6.458820819854736
2458,-6.454604625701904
2459,-6.482893943786621
2460,-6.500555515289307
2461,-6.543002605438232
2462,-6.531862735748291
2463,-6.522582054138184
2464,-6.531693935394287
2465,-6.515894412994385
2466,-6.522274017333984
2467,-6.474075794219971
2468,-6.555318355560303
2469,-6.536129951477051
2470,-6.520724296569824
2471,-6.535494804382324
2472,-6.548396110534668
2473,-6.545173645019531
2474,-6.572451591491699
2475,-6.486721038818359
2476,-6.516890525817871
2477,-6.499812602996826
2478,-6.541373252868652
2479,-6.467631816864014
2480,-6.48542594909668
2481,-6.4166340827941895
2482,-6.499487400054932
2483,-6.419436454772949
2484,-6.545905590057373
2485,-6.478899955749512
2486,-6.191336631774902
2487,-6.592381477355957
2488,-6.558332920074463
2489,-6.497556686401367
2490,-6.598834991455078
2491,-6.604378700256348
2492,-6.6075921058654785
2493,-6.570497035980225
2494,-6.590198040008545
2495,-6.6331915855407715
2496,-6.636236667633057
2497,-6.613208293914795
2498,-6.61637020111084
2499,-6.615278720855713
2500,-6.608124732971191
2501,-6.603862285614014
2502,-6.62793493270874
2503,-6.636113166809082
2504,-6.688984394073486
2505,-6.678484916687012
2506,-6.670962333679199
2507,-6.637106895446777
2508,-6.6154937744140625
2509,-6.59036111831665
2510,-6.600290298461914
2511,-6.652339935302734
2512,-6.5240349769592285
2513,-6.6602091789245605
2514,-6.6854376792907715
2515,-6.642737865447998
2516,-6.647657871246338
2517,-6.658687591552734
2518,-6.617560863494873
2519,-6.546417236328125
2520,-6.568343162536621
2521,-6.665480613708496
2522,-6.598530292510986
2523,-6.621805667877197
2524,-6.681878089904785
2525,-6.629383087158203
2526,-6.607522487640381
2527,-6.600912570953369
2528,-6.637798309326172
2529,-6.680538654327393
2530,-6.650903224945068
2531,-6.725949287414551
2532,-6.633280277252197
2533,-6.7010345458984375
2534,-6.722452163696289
2535,-6.739343166351318
2536,-6.7181549072265625
2537,-6.698758125305176
2538,-6.619752407073975
2539,-6.7226972579956055
2540,-6.644453048706055
2541,-6.624041557312012
2542,-6.744565010070801
2543,-6.635382175445557
2544,-6.644557952880859
2545,-6.772871971130371
2546,-6.718662738800049
2547,-6.70488166809082
2548,-6.628266334533691
2549,-6.723416328430176
2550,-6.746586322784424
2551,-6.791685581207275
2552,-6.803589820861816
2553,-6.775702953338623
2554,-6.76243782043457
2555,-6.765805244445801
2556,-6.809642791748047
2557,-6.8465094566345215
2558,-6.80232048034668
2559,-6.745583534240723
2560,-6.830039024353027
2561,-6.790721893310547
2562,-6.828012466430664
2563,-6.848711013793945
2564,-6.867219924926758
2565,-6.831710338592529
2566,-6.8546037673950195
2567,-6.821810245513916
2568,-6.818181037902832
2569,-6.830994606018066
2570,-6.846315860748291
2571,-6.866292476654053
2572,-6.872244834899902
2573,-6.864978790283203
2574,-6.8701653480529785
2575,-6.87948751449585
2576,-6.871351718902588
2577,-6.88841438293457
2578,-6.871453285217285
2579,-6.88095760345459
2580,-6.862390995025635
2581,-6.874214172363281
2582,-6.857923984527588
2583,-6.884984016418457
2584,-6.896961212158203
2585,-6.89452600479126
2586,-6.904484272003174
2587,-6.787177085876465
2588,-6.891729831695557
2589,-6.889336109161377
2590,-6.899247646331787
2591,-6.915534973144531
2592,-6.813358306884766
2593,-6.872370719909668
2594,-6.883793830871582
2595,-6.805954456329346
2596,-6.869065761566162
2597,-6.841549396514893
2598,-6.894151210784912
2599,-6.820906639099121
2600,-6.9038405418396
2601,-6.932531833648682
2602,-6.9148783683776855
2603,-6.887333869934082
2604,-6.919428825378418
2605,-6.840114116668701
2606,-6.9059600830078125
2607,-6.944168567657471
2608,-6.921980381011963
2609,-6.948918342590332
2610,-6.891179084777832
2611,-6.897015571594238
2612,-6.981564521789551
2613,-6.990349292755127
2614,-6.860818386077881
2615,-6.953874588012695
2616,-6.962197303771973
2617,-6.980977535247803
2618,-6.972772598266602
2619,-7.024699687957764
2620,-6.995429992675781
2621,-6.993116855621338
2622,-6.981834888458252
2623,-7.006136894226074
2624,-7.014642238616943
2625,-7.002686500549316
2626,-6.995333194732666
2627,-7.006947994232178
2628,-7.022878646850586
2629,-6.9959259033203125
2630,-7.023669719696045
2631,-7.04744291305542
2632,-6.990922451019287
2633,-7.021297931671143
2634,-7.041601657867432
2635,-7.013166427612305
2636,-7.007570743560791
2637,-7.062016487121582
2638,-7.066752910614014
2639,-7.017306327819824
2640,-7.002705097198486
2641,-6.983893394470215
2642,-6.9954938888549805
2643,-7.029864311218262
2644,-7.05340576171875
2645,-7.069734573364258
2646,-6.939417362213135
2647,-7.034748554229736
2648,-7.0082597732543945
2649,-7.046614170074463
2650,-7.070643901824951
2651,-7.074106693267822
2652,-7.020956993103027
2653,-7.0881266593933105
2654,-7.085005283355713
2655,-7.0326948165893555
2656,-7.135933876037598
2657,-7.119568824768066
2658,-7.06125545501709
2659,-7.098629474639893
2660,-7.122200965881348
2661,-7.115677833557129
2662,-7.134332180023193
2663,-7.139730930328369
2664,-7.1458659172058105
2665,-7.145989418029785
2666,-7.096067428588867
2667,-7.065951347351074
2668,-7.141111850738525
2669,-7.126608371734619
2670,-7.1377716064453125
2671,-7.147042751312256
2672,-7.13751745223999
2673,-7.130171775817871
2674,-7.128739356994629
2675,-7.172555446624756
2676,-7.139439582824707
2677,-7.135025978088379
2678,-7.165172100067139
2679,-7.144215106964111
2680,-7.196812629699707
2681,-7.163052558898926
2682,-7.1458282470703125
2683,-7.178709506988525
2684,-7.173254013061523
2685,-7.17903470993042
2686,-7.209899425506592
2687,-7.179902076721191
2688,-7.179828643798828
2689,-7.17662239074707
2690,-7.195617198944092
2691,-7.189694881439209
2692,-7.253643989562988
2693,-7.228411674499512
2694,-7.233234405517578
2695,-7.23921537399292
2696,-7.183365345001221
2697,-7.1994709968566895
2698,-7.237130165100098
2699,-7.222757339477539
2700,-7.244955062866211
2701,-7.226034641265869
2702,-7.265839099884033
2703,-7.260770320892334
2704,-7.281935214996338
2705,-7.279368877410889
2706,-7.219167232513428
2707,-7.293021202087402
2708,-7.261620044708252
2709,-7.266122341156006
2710,-7.225347518920898
2711,-7.306488037109375
2712,-7.283163070678711
2713,-7.286122798919678
2714,-7.289268970489502
2715,-7.232033729553223
2716,-7.317301273345947
2717,-7.304434299468994
2718,-7.29818868637085
2719,-7.302061557769775
2720,-7.3214592933654785
2721,-7.366775035858154
2722,-7.331225395202637
2723,-7.258697032928467
2724,-7.299850940704346
2725,-7.343535900115967
2726,-7.3614325523376465
2727,-7.373976230621338
2728,-7.3662543296813965
2729,-7.372164726257324
2730,-7.369670391082764
2731,-7.358094692230225
2732,-7.342099666595459
2733,-7.301910400390625
2734,-7.329543590545654
2735,-7.335381031036377
2736,-7.341200351715088
2737,-7.387714385986328
2738,-7.322636127471924
2739,-7.354804515838623
2740,-7.385190963745117
2741,-7.343679428100586
2742,-7.379392623901367
2743,-7.383062839508057
2744,-7.356016635894775
2745,-7.285193920135498
2746,-7.351654052734375
2747,-7.358506679534912
2748,-7.3360676765441895
2749,-7.342730522155762
2750,-7.360465049743652
2751,-7.400633811950684
2752,-7.367072582244873
2753,-7.403651237487793
2754,-7.390926837921143
2755,-7.402331352233887
2756,-7.381775856018066
2757,-7.416112422943115
2758,-7.421723365783691
2759,-7.4315595626831055
2760,-7.43609094619751
2761,-7.429125785827637
2762,-7.403465270996094
2763,-7.434867858886719
2764,-7.384315013885498
2765,-7.427122592926025
2766,-7.420283794403076
2767,-7.440948963165283
2768,-7.414407253265381
2769,-7.442519664764404
2770,-7.438212871551514
2771,-7.467548370361328
2772,-7.449917316436768
2773,-7.432923316955566
2774,-7.468595027923584
2775,-7.488552093505859
2776,-7.49608039855957
2777,-7.4858222007751465
2778,-7.501335144042969
2779,-7.490612983703613
2780,-7.470165729522705
2781,-7.497130393981934
2782,-7.499375343322754
2783,-6.953272342681885
2784,-7.0627031326293945
2785,-7.399622917175293
2786,-7.368121147155762
2787,-7.345332622528076
2788,-7.411242485046387
2789,-7.379753589630127
2790,-7.52230167388916
2791,-7.5013747215271
2792,-7.500970840454102
2793,-7.436793327331543
2794,-7.255615711212158
2795,-7.533951759338379
2796,-7.495664596557617
2797,-7.544984340667725
2798,-7.5187273025512695
2799,-7.547540187835693
2800,-7.507699966430664
2801,-7.53076171875
2802,-7.5167388916015625
2803,-7.542535781860352
2804,-7.51259708404541
2805,-7.550109386444092
2806,-7.555267333984375
2807,-7.593538761138916
2808,-7.516953468322754
2809,-7.59721040725708
2810,-7.624039649963379
2811,-7.63655948638916
2812,-7.643271446228027
2813,-7.618361473083496
2814,-7.622215270996094
2815,-7.634230136871338
2816,-7.595961093902588
2817,-7.618287563323975
2818,-7.580500602722168
2819,-7.59658145904541
2820,-7.4200758934021
2821,-7.592217922210693
2822,-7.538897514343262
2823,-7.424230575561523
2824,-7.535149097442627
2825,-7.520224571228027
2826,-7.532752990722656
2827,-7.5674662590026855
2828,-7.57412052154541
2829,-7.561600208282471
2830,-7.466601371765137
2831,-7.6899261474609375
2832,-7.568358421325684
2833,-7.653194904327393
2834,-7.600800514221191
2835,-7.700168609619141
2836,-7.655526161193848
2837,-7.687770366668701
2838,-7.690254211425781
2839,-7.688296318054199
2840,-7.686008930206299
2841,-7.6521077156066895
2842,-7.634570121765137
2843,-7.665687561035156
2844,-7.690944194793701
2845,-7.723704814910889
2846,-7.711933612823486
2847,-7.739745616912842
2848,-7.7144975662231445
2849,-7.757217884063721
2850,-7.708178997039795
2851,-7.659882068634033
2852,-7.692628860473633
2853,-7.72028112411499
2854,-7.693187713623047
2855,-7.748526096343994
2856,-7.757358551025391
2857,-7.7889790534973145
2858,-7.763872146606445
2859,-7.739025592803955
2860,-7.77176570892334
2861,-7.747098922729492
2862,-7.778519630432129
2863,-7.788637638092041
2864,-7.7611165046691895
2865,-7.773549556732178
2866,-7.785821437835693
2867,-7.779026031494141
2868,-7.7641730308532715
2869,-7.798555374145508
2870,-7.787248134613037
2871,-7.822307586669922
2872,-7.7976460456848145
2873,-7.794233798980713
2874,-7.803709983825684
2875,-7.804447650909424
2876,-7.8082380294799805
2877,-7.786410808563232
2878,-7.81870698928833
2879,-7.8294782638549805
2880,-6.707592487335205
2881,-7.377580642700195
2882,-7.554591655731201
2883,-7.652797222137451
2884,-7.756368160247803
2885,-7.721648693084717
2886,-7.6470232009887695
2887,-7.868561267852783
2888,-7.706821441650391
2889,-7.768901348114014
2890,-7.649493217468262
2891,-7.737431049346924
2892,-7.820309638977051
2893,-7.870473384857178
2894,-7.883814334869385
2895,-7.814225673675537
2896,-7.872306823730469
2897,-7.891036510467529
2898,-7.8409342765808105
2899,-7.855983257293701
2900,-7.916550636291504
2901,-7.817501544952393
2902,-7.81228494644165
2903,-7.823060035705566
2904,-7.899874210357666
2905,-7.882190227508545
2906,-7.848728656768799
2907,-7.726006507873535
2908,-7.585249423980713
2909,-7.872992038726807
2910,-7.878921985626221
2911,-7.495093822479248
2912,-7.671506404876709
2913,-7.770840644836426
2914,-7.768392086029053
2915,-7.7350873947143555
2916,-7.793152809143066
2917,-7.570348739624023
2918,-7.3513875007629395
2919,-7.522718906402588
2920,-7.497823715209961
2921,-7.592076778411865
2922,-7.537863254547119
2923,-7.765649318695068
2924,-7.613699913024902
2925,-7.7689433097839355
2926,-7.886308670043945
2927,-7.882283687591553
2928,-7.875698566436768
2929,-7.928828716278076
2930,-7.934743404388428
2931,-7.91195011138916
2932,-7.901178359985352
2933,-7.912123203277588
2934,-7.842543601989746
2935,-7.817289352416992
2936,-7.930309295654297
2937,-7.855396747589111
2938,-7.812605857849121
2939,-7.88720178604126
2940,-7.940052509307861
2941,-7.911009311676025
2942,-7.959534645080566
2943,-7.9399495124816895
2944,-7.933741092681885
2945,-7.928831100463867
2946,-7.872889995574951
2947,-7.931779861450195
2948,-7.971558094024658
2949,-7.941688537597656
2950,-7.875681400299072
2951,-7.947986125946045
2952,-7.933470726013184
2953,-7.971647262573242
2954,-7.926283836364746
2955,-7.916182041168213
2956,-7.934425354003906
2957,-7.95596981048584
2958,-7.984449863433838
2959,-7.997699737548828
2960,-7.9758806228637695
2961,-7.999535083770752
2962,-8.015262603759766
2963,-8.009653091430664
2964,-7.9703898429870605
2965,-8.021743774414062
2966,-8.04166316986084
2967,-8.018128395080566
2968,-8.02044677734375
2969,-8.011617660522461
2970,-8.007500648498535
2971,-8.028726577758789
2972,-8.02905559539795
2973,-8.035257339477539
2974,-7.195167541503906
2975,-7.218148231506348
2976,-7.47415018081665
2977,-7.468489170074463
2978,-7.632016658782959
2979,-7.956198215484619
2980,-7.783357620239258
2981,-7.834831237792969
2982,-8.057519912719727
2983,-7.962531089782715
2984,-8.073612213134766
2985,-8.11362361907959
2986,-8.09102725982666
2987,-8.098477363586426
2988,-8.07365608215332
2989,-8.042498588562012
2990,-8.094442367553711
2991,-8.034467697143555
2992,-8.07900333404541
2993,-8.042832374572754
2994,-8.044145584106445
2995,-8.106091499328613
2996,-8.026998519897461
2997,-8.025052070617676
2998,-8.035914421081543
2999,-8.075014114379883
3000,-7.984445571899414
3001,-7.975001811981201
3002,-8.01335620880127
3003,-7.967263221740723
3004,-7.991064548492432
3005,-8.01210880279541
3006,-8.047253608703613
3007,-8.07004451751709
3008,-8.07003402709961
3009,-8.085078239440918
3010,-8.054520606994629
3011,-8.13032341003418
3012,-8.174768447875977
3013,-8.136202812194824
3014,-8.148323059082031
3015,-8.161417007446289
3016,-8.176981925964355
3017,-8.146957397460938
3018,-8.184950828552246
3019,-8.1908597946167
3020,-8.147685050964355
3021,-8.228193283081055
3022,-8.197062492370605
3023,-8.149101257324219
3024,-8.187751770019531
3025,-8.17337703704834
3026,-8.090219497680664
3027,-8.15344524383545
3028,-8.081806182861328
3029,-8.185063362121582
3030,-8.119075775146484
3031,-8.154007911682129
3032,-8.16286563873291
3033,-8.1784029006958
3034,-8.195130348205566
3035,-8.160910606384277
3036,-8.172805786132812
3037,-8.1675443649292
3038,-8.191705703735352
3039,-8.197185516357422
3040,-8.211240768432617
3041,-8.180575370788574
3042,-8.172994613647461
3043,-8.16555118560791
3044,-8.1530122756958
3045,-8.198397636413574
3046,-8.19386100769043
3047,-8.08973503112793
3048,-8.105707168579102
3049,-8.193588256835938
3050,-8.13321304321289
3051,-8.055475234985352
3052,-8.179108619689941
3053,-8.191990852355957
3054,-8.27151870727539
3055,-8.27707576751709
3056,-8.268041610717773
3057,-8.02415943145752
3058,-8.306110382080078
3059,-8.28215217590332
3060,-8.170553207397461
3061,-8.201862335205078
3062,-8.125359535217285
3063,-8.217061042785645
3064,-8.19345474243164
3065,-8.198688507080078
3066,-8.2230224609375
3067,-8.218926429748535
3068,-8.188776969909668
3069,-8.239845275878906
3070,-8.263039588928223
3071,-8.233363151550293
3072,-8.288108825683594
3073,-8.229222297668457
3074,-8.230077743530273
3075,-8.182331085205078
3076,-8.122801780700684
3077,-8.162626266479492
3078,-8.209419250488281
3079,-8.249937057495117
3080,-8.283743858337402
3081,-8.218661308288574
3082,-8.239131927490234
3083,-8.213820457458496
3084,-8.18884563446045
3085,-8.245573043823242
3086,-8.24208927154541
3087,-8.238272666931152
3088,-8.226593971252441
3089,-8.25273323059082
3090,-8.309016227722168
3091,-8.345702171325684
3092,-8.351203918457031
3093,-8.349874496459961
3094,-8.316056251525879
3095,-8.29389762878418
3096,-8.359509468078613
3097,-8.351409912109375
3098,-8.37801742553711
3099,-8.354269981384277
3100,-8.28098201751709
3101,-8.302614212036133
3102,-8.336950302124023
3103,-8.345198631286621
3104,-8.319684982299805
3105,-8.364767074584961
3106,-8.396212577819824
3107,-8.32748794555664
3108,-8.374849319458008
3109,-8.325361251831055
3110,-8.376523971557617
3111,-8.283838272094727
3112,-8.437499046325684
3113,-8.365683555603027
3114,-8.414932250976562
3115,-8.40462875366211
3116,-8.397930145263672
3117,-8.37572956085205
3118,-8.43853759765625
3119,-8.403895378112793
3120,-8.372422218322754
3121,-8.427690505981445
3122,-8.38912582397461
3123,-8.285451889038086
3124,-8.231858253479004
3125,-8.384560585021973
3126,-8.34481143951416
3127,-8.261970520019531
3128,-8.331425666809082
3129,-8.273427963256836
3130,-8.40310287475586
3131,-8.391911506652832
3132,-8.416265487670898
3133,-8.4163818359375
3134,-8.393924713134766
3135,-8.383172035217285
3136,-8.395570755004883
3137,-8.314018249511719
3138,-8.367579460144043
3139,-8.392395973205566
3140,-8.455187797546387
3141,-8.476042747497559
3142,-8.408756256103516
3143,-8.493687629699707
3144,-8.482422828674316
3145,-8.489633560180664
3146,-8.483911514282227
3147,-8.434722900390625
3148,-8.478799819946289
3149,-8.528471946716309
3150,-8.52540111541748
3151,-8.50587272644043
3152,-8.507113456726074
3153,-8.524747848510742
3154,-8.480794906616211
3155,-8.519037246704102
3156,-8.544068336486816
3157,-8.561119079589844
3158,-8.60145092010498
3159,-8.619441032409668
3160,-8.576005935668945
3161,-8.603499412536621
3162,-8.526331901550293
3163,-8.541131019592285
3164,-8.55758285522461
3165,-8.564522743225098
3166,-8.590415954589844
3167,-8.588462829589844
3168,-8.570765495300293
3169,-8.577610969543457
3170,-8.533839225769043
3171,-8.577479362487793
3172,-8.613077163696289
3173,-8.553053855895996
3174,-8.634317398071289
3175,-8.580233573913574
3176,-8.618267059326172
3177,-8.625821113586426
3178,-8.640596389770508
3179,-8.62088394165039
3180,-8.605706214904785
3181,-8.543790817260742
3182,-8.542313575744629
3183,-8.579326629638672
3184,-8.63890552520752
3185,-8.575310707092285
3186,-8.548575401306152
3187,-8.565725326538086
3188,-8.57500171661377
3189,-8.567865371704102
3190,-8.618112564086914
3191,-8.617979049682617
3192,-8.664434432983398
3193,-8.610444068908691
3194,-8.52830982208252
3195,-8.597036361694336
3196,-8.542211532592773
3197,-8.50667667388916
3198,-8.58131217956543
3199,-8.519424438476562
3200,-8.529894828796387
3201,-8.53642749786377
3202,-8.603440284729004
3203,-8.732831001281738
3204,-8.641780853271484
3205,-8.712051391601562
3206,-8.700419425964355
3207,-8.722673416137695
3208,-8.678677558898926
3209,-8.763277053833008
3210,-8.77715015411377
3211,-8.745721817016602
3212,-8.74468994140625
3213,-8.631471633911133
3214,-8.643136978149414
3215,-8.698326110839844
3216,-8.681684494018555
3217,-8.772567749023438
3218,-8.748937606811523
3219,-8.7360258102417
3220,-8.73961067199707
3221,-8.73604965209961
3222,-8.638282775878906
3223,-8.72091293334961
3224,-8.699816703796387
3225,-8.655131340026855
3226,-8.64034366607666
3227,-8.721311569213867
3228,-8.724651336669922
3229,-8.74667739868164
3230,-8.773459434509277
3231,-8.795877456665039
3232,-8.767939567565918
3233,-8.807677268981934
3234,-8.832642555236816
3235,-8.765434265136719
3236,-8.83845043182373
3237,-8.766107559204102
3238,-8.696868896484375
3239,-8.753250122070312
3240,-8.777558326721191
3241,-8.815949440002441
3242,-8.83310604095459
3243,-8.79745101928711
3244,-8.801665306091309
3245,-8.803683280944824
3246,-8.806550025939941
3247,-8.798280715942383
3248,-8.844472885131836
3249,-8.78387451171875
3250,-8.804012298583984
3251,-8.77882194519043
3252,-8.856200218200684
3253,-8.848362922668457
3254,-8.875267028808594
3255,-8.845770835876465
3256,-8.855340957641602
3257,-8.870624542236328
3258,-8.881927490234375
3259,-8.869234085083008
3260,-8.908293724060059
3261,-8.799958229064941
3262,-8.76065444946289
3263,-8.765356063842773
3264,-8.850760459899902
3265,-8.838218688964844
3266,-8.878726959228516
3267,-8.904300689697266
3268,-8.668184280395508
3269,-8.555987358093262
3270,-8.733570098876953
3271,-8.843440055847168
3272,-8.835630416870117
3273,-8.66109561920166
3274,-8.618291854858398
3275,-8.361470222473145
3276,-8.393548011779785
3277,-8.707864761352539
3278,-8.503508567810059
3279,-8.401371955871582
3280,-8.582218170166016
3281,-8.54623794555664
3282,-8.194235801696777
3283,-8.395079612731934
3284,-8.709327697753906
3285,-8.631690979003906
3286,-8.948514938354492
3287,-9.311965942382812
3288,-9.088733673095703
3289,-8.739431381225586
3290,-8.792590141296387
3291,-8.661632537841797
3292,-8.885448455810547
3293,-9.090288162231445
3294,-9.066020965576172
3295,-9.165902137756348
3296,-9.18908405303955
3297,-9.183436393737793
3298,-9.190290451049805
3299,-9.094331741333008
3300,-9.205976486206055
3301,-9.116689682006836
3302,-9.032509803771973
3303,-9.127775192260742
3304,-9.0384521484375
3305,-9.062287330627441
3306,-9.061128616333008
3307,-8.991546630859375
3308,-9.103544235229492
3309,-9.091504096984863
3310,-9.091064453125
3311,-9.100717544555664
3312,-9.080255508422852
3313,-9.022493362426758
3314,-9.1015625
3315,-9.064458847045898
3316,-9.091715812683105
3317,-9.0101957321167
3318,-9.068949699401855
3319,-9.025768280029297
3320,-9.050090789794922
3321,-9.07972240447998
3322,-9.041688919067383
3323,-9.073210716247559
3324,-9.136841773986816
3325,-8.950815200805664
3326,-9.116052627563477
3327,-9.064167976379395
3328,-9.044014930725098
3329,-9.055563926696777
3330,-9.081033706665039
3331,-9.075309753417969
3332,-9.117619514465332
3333,-9.143049240112305
3334,-9.092004776000977
3335,-9.14104175567627
3336,-9.151081085205078
3337,-9.096454620361328
3338,-9.120500564575195
3339,-9.120230674743652
3340,-9.033203125
3341,-9.135629653930664
3342,-9.12759017944336
3343,-9.180253028869629
3344,-9.185192108154297
3345,-9.185151100158691
3346,-9.179240226745605
3347,-9.148508071899414
3348,-9.071714401245117
3349,-9.140345573425293
3350,-9.096726417541504
3351,-9.145589828491211
3352,-9.166620254516602
3353,-9.10578441619873
3354,-9.11485767364502
3355,-9.136536598205566
3356,-9.082303047180176
3357,-8.970483779907227
3358,-9.033795356750488
3359,-9.09449577331543
3360,-9.14599323272705
3361,-9.06727123260498
3362,-9.122014045715332
3363,-9.141739845275879
3364,-9.148140907287598
3365,-9.129138946533203
3366,-9.111847877502441
3367,-9.18612003326416
3368,-9.17061996459961
3369,-9.20689868927002
3370,-9.19660472869873
3371,-9.112249374389648
3372,-9.149420738220215
3373,-9.153175354003906
3374,-9.171831130981445
3375,-9.120086669921875
3376,-9.166620254516602
3377,-9.181692123413086
3378,-9.180065155029297
3379,-9.213262557983398
3380,-9.268128395080566
3381,-9.226685523986816
3382,-9.241243362426758
3383,-9.209270477294922
3384,-9.204201698303223
3385,-9.251420021057129
3386,-9.229806900024414
3387,-9.248194694519043
3388,-9.265643119812012
3389,-9.266514778137207
3390,-9.225217819213867
3391,-9.287861824035645
3392,-9.302522659301758
3393,-9.301248550415039
3394,-9.325162887573242
3395,-9.216326713562012
3396,-9.280393600463867
3397,-9.258646965026855
3398,-9.309720039367676
3399,-9.17021369934082
3400,-9.036735534667969
3401,-9.018431663513184
3402,-9.086882591247559
3403,-9.177139282226562
3404,-9.209742546081543
3405,-9.16617488861084
3406,-9.212653160095215
3407,-9.233850479125977
3408,-9.211992263793945
3409,-9.257529258728027
3410,-9.130874633789062
3411,-9.223904609680176
3412,-9.291548728942871
3413,-9.259900093078613
3414,-9.238990783691406
3415,-9.297226905822754
3416,-9.158873558044434
3417,-9.158835411071777
3418,-9.3079195022583
3419,-9.322762489318848
3420,-9.330265045166016
3421,-9.129936218261719
3422,-9.292351722717285
3423,-9.321324348449707
3424,-9.368420600891113
3425,-9.254837036132812
3426,-9.399616241455078
3427,-9.366731643676758
3428,-9.312786102294922
3429,-9.298055648803711
3430,-8.93301773071289
3431,-9.2156982421875
3432,-9.218998908996582
3433,-9.312016487121582
3434,-9.316821098327637
3435,-9.312277793884277
3436,-9.29569149017334
3437,-9.364252090454102
3438,-9.399677276611328
3439,-9.386287689208984
3440,-9.328760147094727
3441,-9.395506858825684
3442,-9.346001625061035
3443,-9.362608909606934
3444,-9.440701484680176
3445,-9.385663032531738
3446,-9.328042984008789
3447,-9.392162322998047
3448,-9.481821060180664
3449,-9.438032150268555
3450,-9.3808012008667
3451,-9.536277770996094
3452,-9.459949493408203
3453,-9.569295883178711
3454,-9.477300643920898
3455,-9.45437240600586
3456,-9.431442260742188
3457,-9.403020858764648
3458,-9.508288383483887
3459,-9.434700965881348
3460,-9.532088279724121
3461,-9.523595809936523
3462,-9.408162117004395
3463,-9.399940490722656
3464,-9.378050804138184
3465,-9.48741340637207
3466,-9.511713981628418
3467,-9.536463737487793
3468,-9.442386627197266
3469,-9.391738891601562
3470,-9.456729888916016
3471,-9.472487449645996
3472,-9.489921569824219
3473,-9.499405860900879
3474,-9.517248153686523
3475,-9.443913459777832
3476,-9.385905265808105
